OPID,HHPers,HHSam,WoGem,Sted,Prov,Geslacht,KLeeft,KMotiefV,AfstV,KAfstV,Hvm,KHvm,FactorP,FactorV,year
301663880980,2,2,823,4,11,2,14,6,320,11,1,1,229,83601,2022
301663883980,3,3,823,4,11,2,2,5,5,2,9,6,638,232837,2022
301663883980,3,3,823,4,11,2,2,5,5,2,21,7,638,232837,2022
301663883980,3,3,823,4,11,2,2,4,101,8,1,2,638,232837,2022
301663883980,3,3,823,4,11,2,2,7,12,3,1,2,638,232837,2022
301663883980,3,3,823,4,11,2,2,7,80,7,1,2,638,232837,2022
301663884980,4,3,823,4,11,2,12,9,260,10,1,1,349,127510,2022
301663884980,4,3,823,4,11,2,12,1,170,9,1,1,349,127510,2022
301663884980,4,3,823,4,11,2,12,9,170,9,1,1,349,127510,2022
301663884980,4,3,823,4,11,2,12,9,260,10,1,1,349,127510,2022
301663886980,5,3,823,4,11,1,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,355,129480,2022
301663888980,2,2,823,4,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,255,93089,2022
301665875980,2,2,772,1,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,499,181955,2022
301665879880,1,1,772,1,11,1,13,3,10,3,8,5,506,184679,2022
301665879880,1,1,772,1,11,1,13,3,10,3,8,5,506,184679,2022
301665879880,1,1,772,1,11,1,13,8,25,4,9,6,506,184679,2022
301665879880,1,1,772,1,11,1,13,8,30,4,9,6,506,184679,2022
301665879880,1,1,772,1,11,1,13,9,15,3,1,1,506,184679,2022
301665879880,1,1,772,1,11,1,13,4,10,3,1,1,506,184679,2022
301665879880,1,1,772,1,11,1,13,4,10,3,1,1,506,184679,2022
301665879880,1,1,772,1,11,1,13,4,10,3,1,1,506,184679,2022
301672777880,1,1,1982,4,11,2,16,8,250,10,7,5,454,165673,2022
301672971980,3,3,796,2,11,2,12,1,50,6,1,1,295,107625,2022
301672971980,3,3,796,2,11,2,12,4,52,6,1,1,295,107625,2022
301672971980,3,3,796,2,11,2,12,4,18,3,1,1,295,107625,2022
301676780980,4,3,1982,4,11,2,2,9,286,10,1,2,390,142187,2022
301676780980,4,3,1982,4,11,2,2,7,371,11,1,2,390,142187,2022
301676780980,4,3,1982,4,11,2,2,9,359,11,1,2,390,142187,2022
301676780980,4,3,1982,4,11,2,2,9,280,10,1,2,390,142187,2022
301676786980,2,2,1982,4,11,1,14,1,450,12,1,1,309,112945,2022
301676786980,2,2,1982,4,11,1,14,1,450,12,1,1,309,112945,2022
301676788980,5,3,1982,4,11,1,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,349,127362,2022
301676789880,2,2,1982,4,11,2,14,4,70,6,7,5,313,114381,2022
301676789880,2,2,1982,4,11,2,14,4,70,6,7,5,313,114381,2022
301676789880,2,2,1982,4,11,2,14,8,20,3,9,6,313,114381,2022
301676878880,1,1,753,3,11,1,5,1,100,8,7,5,507,185197,2022
301676878880,1,1,753,3,11,1,5,7,30,4,8,5,507,185197,2022
301682878880,1,1,855,1,11,2,9,4,20,3,9,6,363,132630,2022
301682886980,1,1,861,2,11,2,11,8,20,3,9,6,466,170058,2022
301682886980,1,1,861,2,11,2,11,8,40,5,9,6,466,170058,2022
301682886980,1,1,861,2,11,2,11,8,20,3,9,6,466,170058,2022
301682886980,1,1,861,2,11,2,11,6,80,7,1,2,466,170058,2022
301686879880,1,1,748,2,11,2,10,3,27,4,1,1,264,96245,2022
301686879880,1,1,748,2,11,2,10,1,160,9,1,1,264,96245,2022
301686879880,1,1,748,2,11,2,10,1,670,13,1,1,264,96245,2022
301691981980,4,3,855,1,11,1,9,1,156,9,1,1,192,69907,2022
301691981980,4,3,855,1,11,1,9,1,56,6,1,1,192,69907,2022
301691981980,4,3,855,1,11,1,9,1,56,6,1,1,192,69907,2022
301691981980,4,3,855,1,11,1,9,1,156,9,1,1,192,69907,2022
301693775980,2,2,1959,4,11,1,16,4,30,4,7,5,280,102382,2022
301693775980,2,2,1959,4,11,1,16,4,30,4,7,5,280,102382,2022
301693777980,2,2,1959,4,11,1,7,1,100,8,8,5,515,188092,2022
301693777980,2,2,1959,4,11,1,7,1,100,8,8,5,515,188092,2022
301693880980,4,3,796,2,11,1,10,2,140,8,8,5,193,70507,2022
301693883980,3,6,796,2,11,2,12,1,5,2,9,6,275,100281,2022
301693884980,1,1,796,2,11,2,15,1,50,6,8,5,445,162303,2022
301693884980,1,1,796,2,11,2,15,1,50,6,8,5,445,162303,2022
301693884980,1,1,796,2,11,2,15,8,130,8,8,5,445,162303,2022
301693885980,1,1,796,2,11,2,6,4,12,3,8,5,386,140854,2022
301693885980,1,1,796,2,11,2,6,4,15,3,8,5,386,140854,2022
301693885980,1,1,796,2,11,2,6,4,7,2,8,5,386,140854,2022
301693885980,1,1,796,2,11,2,6,4,7,2,8,5,386,140854,2022
301693885980,1,1,796,2,11,2,6,6,12,3,8,5,386,140854,2022
301693888880,2,2,796,2,11,1,14,9,1,1,9,6,115,42136,2022
301693888880,2,2,796,2,11,1,14,7,620,13,1,1,115,42136,2022
301693888880,2,2,796,2,11,1,14,7,600,13,1,1,115,42136,2022
301694886980,2,2,758,2,11,2,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,448,163353,2022
301694888880,2,2,758,2,11,2,17,7,12,3,7,5,195,71190,2022
301694888880,2,2,758,2,11,2,17,7,15,3,7,5,195,71190,2022
301695874980,2,2,766,3,11,2,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,189,68875,2022
301697772980,1,1,1709,4,11,2,17,8,50,6,9,6,320,116976,2022
301697772980,1,1,1709,4,11,2,17,4,10,3,9,6,320,116976,2022
301697772980,1,1,1709,4,11,2,17,4,10,3,9,6,320,116976,2022
301697772980,1,1,1709,4,11,2,17,6,20,3,9,6,320,116976,2022
301697772980,1,1,1709,4,11,2,17,6,20,3,9,6,320,116976,2022
301698881980,3,3,1991,3,11,2,10,4,6,2,9,6,226,82344,2022
301698881980,3,3,1991,3,11,2,10,4,6,2,9,6,226,82344,2022
301698881980,3,3,1991,3,11,2,10,4,11,3,8,5,226,82344,2022
301698881980,3,3,1991,3,11,2,10,4,11,3,8,5,226,82344,2022
301698881980,3,3,1991,3,11,2,10,8,35,4,9,6,226,82344,2022
301698881980,3,3,1991,3,11,2,10,8,10,3,8,5,226,82344,2022
301700886980,1,1,1724,4,11,1,18,1,8,2,9,6,265,96548,2022
301700886980,1,1,1724,4,11,1,18,1,8,2,9,6,265,96548,2022
301700886980,1,1,1724,4,11,1,18,1,4,1,9,6,265,96548,2022
301700886980,1,1,1724,4,11,1,18,1,4,1,9,6,265,96548,2022
301700888880,2,2,1724,4,11,2,16,2,80,7,8,5,313,114294,2022
301700888880,2,2,1724,4,11,2,16,1,19,3,8,5,313,114294,2022
301700888880,2,2,1724,4,11,2,16,1,19,3,8,5,313,114294,2022
301703873980,1,1,855,1,11,2,17,6,35,4,1,2,311,113505,2022
301703873980,1,1,855,1,11,2,17,6,35,4,1,2,311,113505,2022
301705888880,5,7,753,3,11,1,4,5,28,4,8,5,487,177611,2022
301705888880,5,7,753,3,11,1,4,7,6,2,8,5,487,177611,2022
301705888880,5,7,753,3,11,1,4,7,23,3,8,5,487,177611,2022
301705888880,5,7,753,3,11,1,4,7,22,3,8,5,487,177611,2022
301705888880,5,7,753,3,11,1,4,7,22,3,8,5,487,177611,2022
301706872980,5,3,762,4,11,1,11,8,33,4,9,6,208,75756,2022
301706872980,5,3,762,4,11,1,11,4,60,6,1,1,208,75756,2022
301706872980,5,3,762,4,11,1,11,9,15,3,1,1,208,75756,2022
301706872980,5,3,762,4,11,1,11,6,45,5,1,1,208,75756,2022
301706872980,5,3,762,4,11,1,11,6,7,2,1,1,208,75756,2022
301706872980,5,3,762,4,11,1,11,4,7,2,8,5,208,75756,2022
301706872980,5,3,762,4,11,1,11,4,7,2,8,5,208,75756,2022
301706872980,5,3,762,4,11,1,11,8,35,4,9,6,208,75756,2022
301706875980,1,1,762,4,11,1,14,6,45,5,1,1,546,199138,2022
301706875980,1,1,762,4,11,1,14,3,20,3,7,5,546,199138,2022
301706875980,1,1,762,4,11,1,14,4,40,5,7,5,546,199138,2022
301706875980,1,1,762,4,11,1,14,6,10,3,7,5,546,199138,2022
301712878980,1,1,867,3,11,2,11,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,417,152244,2022
301713875980,2,2,851,4,11,1,15,6,30,4,8,5,329,120134,2022
301713880980,2,2,855,1,11,1,17,8,80,7,1,1,92,33498,2022
301713880980,2,2,855,1,11,1,17,8,80,7,1,1,92,33498,2022
301713880980,2,2,855,1,11,1,17,4,2,1,8,5,92,33498,2022
301713880980,2,2,855,1,11,1,17,4,2,1,8,5,92,33498,2022
301713883980,2,2,855,1,11,2,14,8,50,6,9,6,422,153874,2022
301713883980,2,2,855,1,11,2,14,1,12,3,8,5,422,153874,2022
301713883980,2,2,855,1,11,2,14,1,12,3,8,5,422,153874,2022
301713888880,3,3,855,1,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,309,112940,2022
301714880980,1,1,785,3,11,1,15,3,440,12,11,7,493,180123,2022
301714880980,1,1,785,3,11,1,15,3,440,12,11,7,493,180123,2022
301714880980,1,1,785,3,11,1,15,1,330,11,1,1,493,180123,2022
301714880980,1,1,785,3,11,1,15,6,320,11,1,1,493,180123,2022
301714880980,1,1,785,3,11,1,15,6,60,6,1,1,493,180123,2022
301714889880,2,2,785,3,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,145,53048,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715875980,4,3,777,2,11,1,9,1,634,13,2,3,501,182886,2022
301715882980,2,2,748,2,11,1,16,8,270,10,7,5,265,96687,2022
301715882980,2,2,748,2,11,1,16,8,40,5,9,6,265,96687,2022
301715882980,2,2,748,2,11,1,16,4,10,3,7,5,265,96687,2022
301715882980,2,2,748,2,11,1,16,4,10,3,7,5,265,96687,2022
301715883980,2,6,748,2,11,2,10,4,290,10,1,1,392,143058,2022
301715883980,2,6,748,2,11,2,10,4,15,3,9,6,392,143058,2022
301715885980,1,1,748,2,11,2,7,1,580,13,1,1,477,174206,2022
301715885980,1,1,748,2,11,2,7,1,580,13,1,1,477,174206,2022
301715888880,3,3,748,2,11,1,12,1,1310,15,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,1,1310,15,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,1,1310,15,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,1,1310,15,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,2,20,3,9,6,410,149542,2022
301715888880,3,3,748,2,11,1,12,7,941,14,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,7,941,14,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,7,941,14,2,3,410,149542,2022
301715888880,3,3,748,2,11,1,12,7,410,12,1,1,410,149542,2022
301715889880,1,1,748,2,11,1,13,6,16,3,1,2,383,139834,2022
301715889880,1,1,748,2,11,1,13,6,16,3,1,2,383,139834,2022
301719772980,4,3,1659,4,11,2,11,1,220,10,1,1,501,182975,2022
301719772980,4,3,1659,4,11,2,11,1,220,10,1,1,501,182975,2022
301719772980,4,3,1659,4,11,2,11,7,72,6,1,1,501,182975,2022
301719772980,4,3,1659,4,11,2,11,7,72,6,1,1,501,182975,2022
301720884980,2,2,1709,4,11,2,10,8,35,4,9,6,269,98064,2022
301720884980,2,2,1709,4,11,2,10,4,40,5,1,1,269,98064,2022
301720884980,2,2,1709,4,11,2,10,4,40,5,1,1,269,98064,2022
301720884980,2,2,1709,4,11,2,10,7,40,5,1,2,269,98064,2022
301720884980,2,2,1709,4,11,2,10,7,40,5,1,1,269,98064,2022
301723971980,2,2,772,1,11,2,7,1,80,7,3,4,282,102881,2022
301723971980,2,2,772,1,11,2,7,1,80,7,3,4,282,102881,2022
301723971980,2,2,772,1,11,2,7,1,80,7,3,4,282,102881,2022
301723971980,2,2,772,1,11,2,7,1,80,7,3,4,282,102881,2022
301730884980,3,3,1706,4,11,1,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,184,67075,2022
301730886980,1,1,1706,4,11,2,15,4,5,2,8,5,361,131700,2022
301730886980,1,1,1706,4,11,2,15,4,10,3,9,6,361,131700,2022
301730887880,6,3,1706,4,11,2,5,7,565,13,1,2,176,64242,2022
301730887880,6,3,1706,4,11,2,5,7,565,13,1,2,176,64242,2022
301730888980,3,3,1706,4,11,1,12,8,80,7,9,6,220,80285,2022
301732971980,4,3,828,3,11,2,4,5,9,2,8,5,330,120484,2022
301732971980,4,3,828,3,11,2,4,5,20,3,8,5,330,120484,2022
301732971980,4,3,828,3,11,2,4,7,56,6,8,5,330,120484,2022
301732971980,4,3,828,3,11,2,4,7,56,6,8,5,330,120484,2022
301739774980,4,3,1652,4,11,2,10,7,10,3,9,6,529,193114,2022
301739774980,4,3,1652,4,11,2,10,6,230,10,1,1,529,193114,2022
301739774980,4,3,1652,4,11,2,10,6,1,1,9,6,529,193114,2022
301739774980,4,3,1652,4,11,2,10,6,1,1,9,6,529,193114,2022
301739778980,4,3,1652,4,11,1,12,2,280,10,1,1,336,122553,2022
301739778980,4,3,1652,4,11,1,12,2,280,10,1,1,336,122553,2022
301739778980,4,3,1652,4,11,1,12,4,20,3,1,1,336,122553,2022
301739778980,4,3,1652,4,11,1,12,4,20,3,1,1,336,122553,2022
301739778980,4,3,1652,4,11,1,12,8,15,3,9,6,336,122553,2022
301739881980,4,3,1959,4,11,2,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,235,85798,2022
301743887880,2,2,828,3,11,1,15,1,45,5,1,1,377,137446,2022
301743887880,2,2,828,3,11,1,15,1,45,5,1,1,377,137446,2022
301752981980,5,3,777,2,11,2,4,4,126,8,3,4,243,88811,2022
301752981980,5,3,777,2,11,2,4,4,126,8,3,4,243,88811,2022
301752981980,5,3,777,2,11,2,4,4,126,8,3,4,243,88811,2022
301753880980,3,3,826,2,11,1,10,9,8,2,8,5,164,59789,2022
301753880980,3,3,826,2,11,1,10,9,11,3,8,5,164,59789,2022
301753880980,3,3,826,2,11,1,10,9,8,2,8,5,164,59789,2022
301753880980,3,3,826,2,11,1,10,9,8,2,9,6,164,59789,2022
301754877980,1,1,796,2,11,2,7,9,179,9,3,4,362,132311,2022
301754877980,1,1,796,2,11,2,7,9,179,9,3,4,362,132311,2022
301754877980,1,1,796,2,11,2,7,9,179,9,3,4,362,132311,2022
301754877980,1,1,796,2,11,2,7,8,35,4,9,6,362,132311,2022
301754877980,1,1,796,2,11,2,7,9,3,1,9,6,362,132311,2022
301754877980,1,1,796,2,11,2,7,4,1,1,9,6,362,132311,2022
301754877980,1,1,796,2,11,2,7,4,3,1,9,6,362,132311,2022
301754877980,1,1,796,2,11,2,7,9,150,9,1,2,362,132311,2022
301754880980,4,3,772,1,11,1,2,5,36,4,1,2,367,133850,2022
301754880980,4,3,772,1,11,1,2,5,36,4,1,2,367,133850,2022
301754888980,1,1,772,1,11,1,7,1,10,3,7,5,206,75020,2022
301754888980,1,1,772,1,11,1,7,1,10,3,7,5,206,75020,2022
301754888980,1,1,772,1,11,1,7,6,20,3,7,5,206,75020,2022
301754888980,1,1,772,1,11,1,7,6,20,3,7,5,206,75020,2022
301754889880,2,2,772,1,11,1,18,3,60,6,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,60,6,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,28,4,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,28,4,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,28,4,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,28,4,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,3,28,4,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,60,6,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,60,6,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,60,6,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,40,5,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,40,5,7,5,161,58799,2022
301754889880,2,2,772,1,11,1,18,4,40,5,7,5,161,58799,2022
301757778980,3,3,1723,5,11,2,9,5,80,7,1,1,507,185118,2022
301757778980,3,3,1723,5,11,2,9,5,80,7,1,1,507,185118,2022
301760981980,4,3,1709,4,11,2,9,4,120,8,1,2,533,194679,2022
301760981980,4,3,1709,4,11,2,9,7,120,8,1,2,533,194679,2022
301763887980,5,3,823,4,11,2,3,6,60,6,1,2,358,130681,2022
301763887980,5,3,823,4,11,2,3,6,2,1,9,6,358,130681,2022
301763887980,5,3,823,4,11,2,3,6,2,1,9,6,358,130681,2022
301763887980,5,3,823,4,11,2,3,1,70,6,1,2,358,130681,2022
301763887980,5,3,823,4,11,2,3,1,50,6,11,7,358,130681,2022
301765875980,2,6,772,1,11,2,5,9,400,12,1,2,146,53306,2022
301765875980,2,6,772,1,11,2,5,9,400,12,1,2,146,53306,2022
301765875980,2,6,772,1,11,2,5,8,200,10,1,1,146,53306,2022
301766878880,2,2,755,4,11,2,15,7,5,2,9,6,260,94785,2022
301766878880,2,2,755,4,11,2,15,7,5,2,9,6,260,94785,2022
301766878880,2,2,755,4,11,2,15,6,885,14,1,2,260,94785,2022
301766878880,2,2,755,4,11,2,15,6,885,14,1,2,260,94785,2022
301766878880,2,2,755,4,11,2,15,6,5,2,9,6,260,94785,2022
301766878880,2,2,755,4,11,2,15,6,5,2,9,6,260,94785,2022
301766878980,2,2,755,4,11,1,14,4,10,3,9,6,278,101540,2022
301766878980,2,2,755,4,11,1,14,4,10,3,9,6,278,101540,2022
301766878980,2,2,755,4,11,1,14,8,20,3,9,6,278,101540,2022
301772880980,2,2,866,4,11,1,14,1,576,13,1,1,249,91026,2022
301772880980,2,2,866,4,11,1,14,1,576,13,1,1,249,91026,2022
301772887880,2,2,866,4,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,238,86768,2022
301772888980,3,3,866,4,11,1,14,8,50,6,9,6,335,122159,2022
301772981980,4,3,762,4,11,1,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,582,212261,2022
301775870980,2,2,772,1,11,1,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,295,107617,2022
301775873980,4,3,772,1,11,2,11,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,377,137735,2022
301776782980,2,2,1982,4,11,2,15,8,120,8,8,5,322,117415,2022
301776785980,2,2,1982,4,11,1,13,8,20,3,9,6,392,143126,2022
301776785980,2,2,1982,4,11,1,13,1,110,8,1,1,392,143126,2022
301776785980,2,2,1982,4,11,1,13,1,10,3,8,5,392,143126,2022
301776785980,2,2,1982,4,11,1,13,1,10,3,8,5,392,143126,2022
301776785980,2,2,1982,4,11,1,13,4,100,8,1,1,392,143126,2022
301776785980,2,2,1982,4,11,1,13,1,100,8,1,1,392,143126,2022
301776785980,2,2,1982,4,11,1,13,1,110,8,1,1,392,143126,2022
301776785980,2,2,1982,4,11,1,13,8,20,3,9,6,392,143126,2022
301776785980,2,2,1982,4,11,1,13,7,60,6,7,5,392,143126,2022
301776785980,2,2,1982,4,11,1,13,7,60,6,7,5,392,143126,2022
301776786980,2,2,1982,4,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,353,128873,2022
301776788880,1,1,1982,4,11,1,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,378,137900,2022
301776788980,4,3,1982,4,11,1,3,5,50,6,7,5,512,186966,2022
301776788980,4,3,1982,4,11,1,3,5,50,6,7,5,512,186966,2022
301781981980,3,3,865,3,11,2,13,1,99,7,11,7,292,106510,2022
301781981980,3,3,865,3,11,2,13,1,99,7,11,7,292,106510,2022
301782883980,2,2,861,2,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,360,131242,2022
301782886980,2,2,861,2,11,1,16,7,10,3,8,5,397,144823,2022
301782886980,2,2,861,2,11,1,16,7,10,3,8,5,397,144823,2022
301782886980,2,2,861,2,11,1,16,4,50,6,1,1,397,144823,2022
301782886980,2,2,861,2,11,1,16,4,50,6,1,1,397,144823,2022
301782886980,2,2,861,2,11,1,16,7,6,2,8,5,397,144823,2022
301782886980,2,2,861,2,11,1,16,7,6,2,8,5,397,144823,2022
301782889880,1,1,861,2,11,1,10,4,60,6,1,1,373,136272,2022
301782889880,1,1,861,2,11,1,10,6,50,6,1,1,373,136272,2022
301782889880,1,1,861,2,11,1,10,6,100,8,1,1,373,136272,2022
301782889880,1,1,861,2,11,1,10,8,20,3,9,6,373,136272,2022
301782981980,5,3,758,2,11,2,2,6,45,5,1,2,326,119107,2022
301782981980,5,3,758,2,11,2,2,6,45,5,1,2,326,119107,2022
301782981980,5,3,758,2,11,2,2,8,8,2,9,6,326,119107,2022
301783870980,2,2,824,4,11,1,7,9,200,10,1,1,280,102231,2022
301783870980,2,2,824,4,11,1,7,9,200,10,1,1,280,102231,2022
301783870980,2,2,824,4,11,1,7,6,40,5,1,1,280,102231,2022
301783870980,2,2,824,4,11,1,7,8,620,13,1,1,280,102231,2022
301783875980,2,2,824,4,11,2,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,354,129255,2022
301786879880,6,3,748,2,11,2,7,1,23,3,9,6,329,120091,2022
301786879880,6,3,748,2,11,2,7,7,10,3,1,2,329,120091,2022
301786879880,6,3,748,2,11,2,7,7,36,4,1,2,329,120091,2022
301790885980,4,3,1655,4,11,2,3,8,120,8,8,5,497,181577,2022
301790885980,4,3,1655,4,11,2,3,7,1,1,9,6,497,181577,2022
301790885980,4,3,1655,4,11,2,3,7,1,1,9,6,497,181577,2022
301790885980,4,3,1655,4,11,2,3,7,1,1,9,6,497,181577,2022
301790885980,4,3,1655,4,11,2,3,7,1,1,9,6,497,181577,2022
301790888880,2,2,1655,4,11,1,16,8,230,10,7,5,203,73944,2022
301790888880,2,2,1655,4,11,1,16,8,230,10,7,5,203,73944,2022
301790888880,2,2,1655,4,11,1,16,8,230,10,7,5,203,73944,2022
301791870980,2,6,879,4,11,2,7,1,55,6,1,1,231,84260,2022
301791870980,2,6,879,4,11,2,7,1,55,6,1,1,231,84260,2022
301791870980,2,6,879,4,11,2,7,1,55,6,1,1,231,84260,2022
301791870980,2,6,879,4,11,2,7,1,55,6,1,1,231,84260,2022
301791981980,1,1,855,1,11,2,16,6,6,2,7,5,342,124929,2022
301791981980,1,1,855,1,11,2,16,6,6,2,7,5,342,124929,2022
301791981980,1,1,855,1,11,2,16,1,3,1,7,5,342,124929,2022
301791981980,1,1,855,1,11,2,16,8,150,9,7,5,342,124929,2022
301793773980,7,3,1959,4,11,1,11,1,15,3,8,5,336,122665,2022
301793773980,7,3,1959,4,11,1,11,1,15,3,8,5,336,122665,2022
301793773980,7,3,1959,4,11,1,11,1,20,3,1,1,336,122665,2022
301793773980,7,3,1959,4,11,1,11,1,20,3,1,1,336,122665,2022
301793888880,2,2,796,2,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,347,126674,2022
301797778880,2,2,1709,4,11,1,13,1,300,11,1,1,224,81798,2022
301797778880,2,2,1709,4,11,1,13,1,350,11,1,1,224,81798,2022
301797778880,2,2,1709,4,11,1,13,4,70,6,1,1,224,81798,2022
301797778880,2,2,1709,4,11,1,13,4,70,6,1,1,224,81798,2022
301800888880,3,3,1723,5,11,2,13,8,275,10,7,5,339,123758,2022
301800888880,3,3,1723,5,11,2,13,4,3,1,8,5,339,123758,2022
301800888880,3,3,1723,5,11,2,13,4,3,1,8,5,339,123758,2022
301804987890,4,3,772,1,11,2,11,9,25,4,8,5,299,109036,2022
301804987890,4,3,772,1,11,2,11,9,25,4,8,5,299,109036,2022
301805880980,1,1,753,3,11,1,11,4,30,4,1,1,385,140691,2022
301805880980,1,1,753,3,11,1,11,4,30,4,1,1,385,140691,2022
301805880980,1,1,753,3,11,1,11,8,10,3,9,6,385,140691,2022
301805887980,2,2,753,3,11,2,14,3,140,8,1,1,282,103005,2022
301805887980,2,2,753,3,11,2,14,2,560,13,1,1,282,103005,2022
301805887980,2,2,753,3,11,2,14,2,660,13,1,1,282,103005,2022
301805887980,2,2,753,3,11,2,14,8,39,5,9,6,282,103005,2022
301812877980,1,1,867,3,11,1,12,8,250,10,19,7,610,222820,2022
301813880980,1,1,855,1,11,2,7,4,12,3,1,1,314,114777,2022
301813880980,1,1,855,1,11,2,7,4,20,3,1,1,314,114777,2022
301813880980,1,1,855,1,11,2,7,4,11,3,1,1,314,114777,2022
301813880980,1,1,855,1,11,2,7,4,20,3,1,1,314,114777,2022
301813880980,1,1,855,1,11,2,7,4,51,6,1,1,314,114777,2022
301813880980,1,1,855,1,11,2,7,4,51,6,1,1,314,114777,2022
301813887880,2,2,855,1,11,2,16,7,20,3,1,2,315,115036,2022
301813887880,2,2,855,1,11,2,16,7,20,3,1,2,315,115036,2022
301813887980,1,1,855,1,11,2,13,4,10,3,9,6,557,203278,2022
301813887980,1,1,855,1,11,2,13,4,10,3,9,6,557,203278,2022
301813887980,1,1,855,1,11,2,13,6,40,5,1,1,557,203278,2022
301813887980,1,1,855,1,11,2,13,4,20,3,1,1,557,203278,2022
301813887980,1,1,855,1,11,2,13,4,20,3,1,1,557,203278,2022
301814877880,3,3,797,3,11,1,8,4,20,3,1,1,291,106041,2022
301814877880,3,3,797,3,11,1,8,4,20,3,1,1,291,106041,2022
301814877880,3,3,797,3,11,1,8,7,40,5,9,6,291,106041,2022
301814882980,4,3,785,3,11,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,351,127980,2022
301815874980,4,3,777,2,11,2,8,8,120,8,9,6,423,154456,2022
301815874980,4,3,777,2,11,2,8,9,10,3,7,5,423,154456,2022
301815874980,4,3,777,2,11,2,8,9,10,3,7,5,423,154456,2022
301815887980,2,2,748,2,11,1,13,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,333,121709,2022
301820883980,1,1,1709,4,11,2,12,8,6,2,9,6,467,170319,2022
301820883980,1,1,1709,4,11,2,12,8,6,2,9,6,467,170319,2022
301820886980,2,6,1709,4,11,1,4,5,140,8,7,5,640,233430,2022
301820886980,2,6,1709,4,11,1,4,5,140,8,7,5,640,233430,2022
301820886980,2,6,1709,4,11,1,4,1,15,3,7,5,640,233430,2022
301820886980,2,6,1709,4,11,1,4,1,15,3,7,5,640,233430,2022
301820889880,4,3,1709,4,11,2,6,7,330,11,1,2,259,94445,2022
301820889880,4,3,1709,4,11,2,6,4,23,3,1,2,259,94445,2022
301820889880,4,3,1709,4,11,2,6,4,280,10,1,2,259,94445,2022
301820889880,4,3,1709,4,11,2,6,7,300,11,1,2,259,94445,2022
301822981980,5,3,820,3,11,1,3,5,61,6,8,5,326,118919,2022
301822981980,5,3,820,3,11,1,3,5,61,6,8,5,326,118919,2022
301823971980,4,3,772,1,11,1,10,1,57,6,8,5,249,91019,2022
301823971980,4,3,772,1,11,1,10,1,57,6,8,5,249,91019,2022
301824889880,2,2,777,2,11,1,14,8,30,4,9,6,92,33406,2022
301829770980,3,3,1655,4,11,2,8,8,50,6,9,6,284,103699,2022
301829770980,3,3,1655,4,11,2,8,6,2,1,9,6,284,103699,2022
301829770980,3,3,1655,4,11,2,8,6,2,1,9,6,284,103699,2022
